dsld_id,matching_rows,usable_rows,unresolved_rows,distinct_amounts,min_grams,max_grams,selected_source_rowid,product_name,raw_market_status,market_status,suggested_use,name_group,threshold_category
42321,2,2,0,2,3.5,7.0,417113,Cell Tech Orange,On Market,on_market,DIRECTIONS: Take 1 scoop of CELL-TECH(TM) with 6 oz. of water immediately following your workout. If you’re nottraining that day; have your serving in the morning when you wake up. FOR BETTER RESULTS: Take 2 scoops of CELL-TECH(TM) with 12 oz. of water immediately following your workout. If you’re not training that day; take 2 scoops in the morning when you wake up. FOR BEST RESULTS: For the first 7 days (loading stage): Take 2 scoops of CELL-TECH(TM) with 12 oz. of water in the morning when you wake up and 2 scoops with 12 oz. of water immediately after your workout. If you’re not training that day; take 2 scoops with 12 oz. of water in the morning when you wake up and 2 scoops with 12 oz. of water later in the day. Maintenance stage: Take 2 scoops of CELL-TECH(TM) with 12 oz. of water immediately following your workout. If you’re not training that day; take 2 scoops with 12 oz. of water in the morning when you wake up. Shake container before use.,name_without_creatine,at_least_3g
42342,1,0,1,0,,,417363,Dark Matter Fruit Punch,Off Market,off_market,Directions: DARK MATTER is a Hyper-Anabolic Ultimate Post-Workout Muscle Growth Accelerator designed to be taken immediately after your workout. Add 1 scoop to 8 fl. oz. of water in a glass or shaker bottle immediately after training. (For maximum results; you may take 2 scoops with 16 fl. oz. of water.) Stir or shake vigorously before drinking.* ,name_without_creatine,unusable
42343,1,0,1,0,,,417398,Dark Matter Blue Raspberry,Off Market,off_market,Directions: DARK MATTER is a Hyper-Anabolic Ultimate Post-Workout Muscle Growth Accelerator designed to be taken immediately after your workout. Add 1 scoop to 8 fl. oz. of water in a glass or shaker bottle immediately after training. (For maximum results; you may take 2 scoops with 16 fl. oz. of water.) Stir or shake vigorously before drinking.* ,name_without_creatine,unusable
42344,1,0,1,0,,,417425,Dark Matter Zero Carb Concentrate Fruit Punch,On Market,on_market,Directions: Add 1 scoop to 5-6 fl. oz. of cold water and mix well. For maximum results; use 2 scoops in 10-12 fl. oz. of cold water.,name_without_creatine,unusable
42345,1,0,1,0,,,417465,Dark Matter Grape,Off Market,off_market,Directions: DARK MATTER is a Hyper-Anabolic Ultimate Post-Workout Muscle Growth Accelerator designed to be taken immediately after your workout. Add 1 scoop to 8 fl. oz. of water in a glass or shaker bottle immediately after training. (For maximum results; you may take 2 scoops with 16 fl. oz. of water.) Stir or shake vigorously before drinking.*,name_without_creatine,unusable
42435,1,0,1,0,,,418982,Pre Fight Tropical Blast,On Market,on_market,{scoop} 1 scoop {water} 8 oz water {clock} 15 minutes before exercise SUGGESTED USE: TRAINING DAYS: As an adult dietary supplement and to establish tolerance to this product; mix one scoop (one serving) with 8 ounces of water or beverage and shake approximately 15 minutes prior to training.* Once tolerance has been established; increase dosage to two servings (two scoops).* Do not exceed two servings (two scoops) at one time or four servings (four scoops) within a 24 hour period.* NON-TRAINING DAYS: Take one to two servings (one / two scoops) as directed to maintain muscle saturation of ingredients.*,name_without_creatine,unusable
4245,1,0,1,0,,,40353,Anabolic Halo Hardcore Pro Series Orange Avalanche,On Market,on_market,DIRECTIONS: ANABOLIC HALO(TM) Hardcore Pro Series is an extremely powerful product. After your first workout; consume 1 serving (1 level scoop) mixed in 4 oz. of cold water. Then; increase to 3 servings (3 scoops) mixed with 12 oz. of cold water and consume after your daily workouts. Do not exceed 3 servings in a 24-hour period. Drink 10 glasses of water daily for general good health. Read the entire label before use and follow directions provided. Use only as directed.,name_without_creatine,unusable
42454,2,0,2,0,,,419286,Juggernaut HP Red Raspberry,On Market,on_market,DIRECTIONS:As a dietary supplement for adults; mix one serving (1 Scoop) with 6 to 8 ounces of water. Best when used on an empty stomach approximately 15 to 30 minutes prior to training. Assess tolerance before switching to two servings (2 Scoops).,name_without_creatine,unusable
42466,2,0,2,0,,,419605,Juggernaut HP Wild Cherry,On Market,on_market,DIRECTIONS:As a dietary supplement for adults; mix one serving (1 Scoop) with 6 to 8 ounces of water. Best when used on an empty stomach approximately 15 to 30 minutes prior to training. Assess tolerance before switching to two servings (2 Scoops).,name_without_creatine,unusable
42692,2,2,0,2,1.667,5.0,422783,Nano Vapor Fruit Punch,Off Market,off_market,DIRECTIONS: This is an extremely strong product. Please read the entire directions before consuming; and follow thetolerance assessment protocol. Assess your tolerance first by mixing 1 serving (1 scoop) with 4 oz. of cold water and downing it about 30 minutes before your daily workout. Then increase the dosage to 2 and then 3 servings mixed with 8 to 12 oz. of cold water before working out. Do not exceed 3 servings (3 scoops) in a 24-hour period. Maintain adequate state of hydration during use.,name_without_creatine,at_least_3g
42703,2,2,0,2,1.667,5.0,423115,Nano Vapor Blue Raspberry,On Market,on_market,DIRECTIONS: This is an extremely strong product. Please read the entire directions before consuming; and follow thetolerance assessment protocol. Assess your tolerance first by mixing 1 serving (1 scoop) with 4 oz. of cold water and downing it about 30 minutes before your daily workout. Then increase the dosage to 2 and then 3 servings mixed with 8 to 12 oz. of cold water before working out. Do not exceed 3 servings (3 scoops) in a 24-hour period. Maintain adequate state of hydration during use.,name_without_creatine,at_least_3g
4278,1,1,0,1,5.25,5.25,40737,Creadrive Fruit Punch,On Market,on_market,DIRECTIONS: As a dietary supplement; mix one scoop (45g) with 6 to 8 ounces of cold water or juice.,name_without_creatine,at_least_3g
42832,2,0,2,0,,,424997,Juggernaut HP Crimson Punch,On Market,on_market,DIRECTIONS:As a dietary supplement for adults; mix one serving (1 Scoop) with 6 to 8 ounces of water. Best when used on an empty stomach approximately 15 to 30 minutes prior to training. Assess tolerance before switching to two servings (2 Scoops).,name_without_creatine,unusable
42834,2,0,2,0,,,425046,Juggernaut HP Pink Lemonade,On Market,on_market,DIRECTIONS:As a dietary supplement for adults; mix one serving (1 Scoop) with 6 to 8 ounces of water. Best when used on an empty stomach approximately 15 to 30 minutes prior to training. Assess tolerance before switching to two servings (2 Scoops).,name_without_creatine,unusable
4292,1,1,0,1,5.25,5.25,41089,Creadrive Grape,On Market,on_market,DIRECTIONS: As a dietary supplement; mix one scoop (45g) with 6 to 8 ounces of cold water or juice.,name_without_creatine,at_least_3g
4296,1,0,1,0,,,41105,EPO Blast Fruit Punch,Off Market,off_market,DIRECTIONS: Mix 1 stick pack with 16-20oz of cold water.,name_without_creatine,unusable
43076,3,3,0,2,5.0,10.0,427406,MASS TECH Milk Chocolate,Off Market,off_market,Directions: Mix 1 serving (5 scoops) with 16 oz. of water or skim milk and consume either in the morning; between meals or post-workout. If preferred; you can consume 1/2 serving twice daily. Read the entire label before use and follow directions provided.,name_without_creatine,at_least_3g
43165,1,0,1,0,,,428992,Dark Matter Fruit Punch,On Market,on_market,Directions: DARK MATTER is a Hyper-Anabolic Ultimate Post-Workout Muscle Growth Accelerator designed to be taken immediately after your workout. Add 1 scoop to 8 fl. oz. of water in a glass or shaker bottle immediately after training. (For maximum results; you may take 2 scoops with 16 fl. oz. of water.) Stir or shake vigorously before drinking.*,name_without_creatine,unusable
43166,1,0,1,0,,,429026,Dark Matter Blue Raspberry,On Market,on_market,Directions: DARK MATTER is a Hyper-Anabolic Ultimate Post-Workout Muscle Growth Accelerator designed to be taken immediately after your workout. Add 1 scoop to 8 fl. oz. of water in a glass or shaker bottle immediately after training. (For maximum results; you may take 2 scoops with 16 fl. oz. of water.) Stir or shake vigorously before drinking.*,name_without_creatine,unusable
43167,1,0,1,0,,,429060,Dark Matter Grape,On Market,on_market,Directions: DARK MATTER is a Hyper-Anabolic Ultimate Post-Workout Muscle Growth Accelerator designed to be taken immediately after your workout. Add 1 scoop to 8 fl. oz. of water in a glass or shaker bottle immediately after training. (For maximum results; you may take 2 scoops with 16 fl. oz. of water.) Stir or shake vigorously before drinking.*,name_without_creatine,unusable
43237,3,3,0,2,5.0,10.0,430445,Mass Tech Strawberry,Off Market,off_market,Directions: Mix 1 serving (5 scoops) with 16 oz. of water or skim milk and consume either in the morning; between meals or post-workout. If preferred; you can consume 1/2 serving twice daily. Read the entire label before use and follow directions provided.,name_without_creatine,at_least_3g
43245,3,3,0,2,5.0,10.0,430546,Mass Tech Vanilla,Off Market,off_market,Directions: Mix 1 serving (5 scoops) with 16 oz. of water or skim milk and consume either in the morning; between meals or post-workout. If preferred; you can consume 1/2 serving twice daily. Read the entire label before use and follow directions provided.,name_without_creatine,at_least_3g
43282,1,0,1,0,,,431029,Best Creatine Fruit Punch,Off Market,off_market,TAKE 1 SCOOP BLENDED INTO 8oz WATER PRE/INTRA/POST WORKOUT Suggested Use: Take one (1) serving (1 scoop) blended into 8oz of ice cold water; either before; during; or after workout; or as directed by a qualified healthcare practitioner. On non-training days; take one (1) serving (1 scoop) first thing in the morning; on an empty stomach; or as directed by a qualified healthcare practitioner.,name_contains_creatine,unusable
43301,1,0,1,0,,,431126,Best Creatine Icy Blue Raz,Off Market,off_market,TAKE 1 SCOOP BLENDED INTO 8oz WATER PRE/INTRA/POST WORKOUT Suggested Use: Take one (1) serving (1 scoop) blended into 8oz of ice cold water; either before; during; or after workout; or as directed by a qualified healthcare practitioner. On non-training days; take one (1) serving (1 scoop) first thing in the morning; on an empty stomach; or as directed by a qualified healthcare practitioner.,name_contains_creatine,unusable
43303,1,0,1,0,,,431164,Best Creatine Snowcone,Off Market,off_market,TAKE 1 SCOOP BLENDED INTO 8oz WATER PRE/INTRA/POST WORKOUT Suggested Use: Take one (1) serving (1 scoop) blended into 8oz of ice cold water; either before; during; or after workout; or as directed by a qualified healthcare practitioner. On non-training days; take one (1) serving (1 scoop) first thing in the morning; on an empty stomach; or as directed by a qualified healthcare practitioner.,name_contains_creatine,unusable
43543,1,1,0,1,0.5,0.5,434778,P90X Results And Recovery Formula Smooth Orange,On Market,on_market,Directions: Mix 2 scoops (60grams) into 12 ounces of cold water. For best results; consume within 1 hour after your workout. For maximum benefit; consume within 1 hour after your workout.,name_without_creatine,below_3g
43580,1,0,1,0,,,435667,Clean Pre Workout Raspberry Lemonade Flavor,On Market,on_market,Suggested Use: Open packet; add contents to 8-10 oz of water and mix well. Take 15-30  minutes before workout for best results. Begin use with 1/2 the serving size or less and assess your tolerance. Once tolerance is assessed; take a maximum dose of 1 serving daily.,name_without_creatine,unusable
43586,1,1,0,1,1.0,1.0,435892,Clean Post Workout Strawberry Lemonade Flavor,On Market,on_market,Suggested Use: Open packet; add contents to 8-10 oz of water and mix well. Take within 30-45 minutes after workout for best results.,name_without_creatine,below_3g
43595,1,1,0,1,1.0,1.0,435967,Clean Post Workout Strawberry Lemonade Flavor,Off Market,off_market,Suggested Use: Open packet; add contents to 8-10 oz of water and mix well. Take within 30-45 minutes after workout for best results.,name_without_creatine,below_3g
43596,1,0,1,0,,,435996,Clean Pre Workout Raspberry Lemonade Flavor,Off Market,off_market,Begin use with 1/2 the serving size or less and assess your tolerance. Once tolerance is assessed; take a maximum dose of 1 serving daily.,name_without_creatine,unusable
43759,1,1,0,1,3.0,3.0,439744,Monster Milk Vanilla Creme,On Market,on_market,DIRECTIONS and USE {Bottle} 16 FL-OZ Mix 2 scoops (78g) into 16 fl-oz water {2 scoops} RECOMMENDED USAGE FOR INDIVIDUALS LOOKING TO BUILD SIZE AND GAIN MUSCLE MASS: Mix 3/4 cup (78g) (2 rounded scoops) into 16 fl. oz. / day. NOTICE: Consume within 15-20 minutes after mixing with water to prevent flavor degradation from the action of the digestive enzymes.,name_without_creatine,at_least_3g
43877,1,1,0,1,3.0,3.0,441988,Monster Milk Chocolate,On Market,on_market,DIRECTIONS and USE {Bottle} 16 FL-OZ Mix 2 scoops (78g) into 16 fl-oz water {2 scoops} RECOMMENDED USAGE FOR INDIVIDUALS LOOKING TO BUILD SIZE AND GAIN MUSCLE MASS: Mix 3/4 cup (78g) (2 rounded scoops) into 16 fl. oz. / day. NOTICE: Consume within 15-20 minutes after mixing with water to prevent flavor degradation from the action of the digestive enzymes.,name_without_creatine,at_least_3g
43880,1,1,0,1,3.0,3.0,442037,Monster Milk Strawberries 'N Creme,On Market,on_market,DIRECTIONS and USE {Bottle} 16 FL-OZ Mix 2 scoops (78g) into 16 fl-oz water {2 scoops} RECOMMENDED USAGE FOR INDIVIDUALS LOOKING TO BUILD SIZE AND GAIN MUSCLE MASS: Mix 3/4 cup (78g) (2 rounded scoops) into 16 fl. oz. / day. NOTICE: Consume within 15-20 minutes after mixing with water to prevent flavor degradation from the action of the digestive enzymes.,name_without_creatine,at_least_3g
43882,1,1,0,1,3.0,3.0,442080,Monster Milk Cookies 'N Creme,On Market,on_market,DIRECTIONS and USE {Bottle} 16 FL-OZ Mix 2 scoops (78g) into 16 fl-oz water {2 scoops} RECOMMENDED USAGE FOR INDIVIDUALS LOOKING TO BUILD SIZE AND GAIN MUSCLE MASS: Mix 3/4 cup (78g) (2 rounded scoops) into 16 fl. oz. / day. NOTICE: Consume within 15-20 minutes after mixing with water to prevent flavor degradation from the action of the digestive enzymes.,name_without_creatine,at_least_3g
43884,1,1,0,1,3.0,3.0,442123,Monster Milk Banana Creme,On Market,on_market,DIRECTIONS and USE {Bottle} 16 FL-OZ Mix 2 scoops (78g) into 16 fl-oz water {2 scoops} 3/4 cup (78g) (2 rounded scoops) into 16 fl. oz. / day. NOTICE: Consume within 15-20 minutes after mixing with water to prevent flavor degradation from the action of the digestive enzymes.,name_without_creatine,at_least_3g
43885,1,1,0,1,3.0,3.0,442152,Monster Milk Peanut Butter Chocolate,On Market,on_market,DIRECTIONS and USE {Bottle} 16 FL-OZ Mix 2 scoops (78g) into 16 fl-oz water {2 scoops} RECOMMENDED USAGE FOR INDIVIDUALS LOOKING TO BUILD SIZE AND GAIN MUSCLE MASS: Mix 3/4 cup (78g) (2 rounded scoops) into 16 fl. oz. / day. NOTICE: Consume within 15-20 minutes after mixing with water to prevent flavor degradation from the action of the digestive enzymes.,name_without_creatine,at_least_3g
43887,1,1,0,1,1.5,1.5,442184,Cytomax Fast Twitch Fruit Punch,Off Market,off_market,DIRECTIONS and USEFor best results mix 1 scoop/serving with 16fl-oz of water and consume approximately 10-30 minutesbefore training. Individuals looking for an additional boost during longer trainingsessions may choose to consume a second or third serving throughout their workout/training. Do not consume more than 3 servings/scoops in a 24 hour period.,name_without_creatine,below_3g
43908,1,1,0,1,5.05,5.05,442624,Micronized Creatine Monohydrate,Off Market,off_market,Recommended Use: Mix 1 teaspoon (5.05 grams) in 8 to 10 oz. of juice or water. Drink immediately. For best results; use immediately after exercise. To maximize results; drink 8 to 10 8-oz. glasses of water daily.Creatine Loading Phase: Day 1 through Day 5: Take 1 heaping teaspoon 4 to 6 times daily.Creatine Maintenance Phase: Day 6 forward: Take 1 heaping teaspoon twice daily.,name_contains_creatine,at_least_3g
43909,1,1,0,1,3.0,3.0,442625,CM-750,On Market,on_market,Recommended Use: Take 4 capsules two to four times daily. For best results; take 30 minutes before and immediately after your workout.,name_without_creatine,at_least_3g
43913,1,1,0,1,5.0,5.0,442691,Creatine Fuel Powder Unflavored,On Market,on_market,DIRECTIONS ~ Add 1 teaspoon to 8 fl. oz of cold water or your favorite beverage. Stir and Serve. For best results; take before and after workouts for maximum recovery. Use as part of a low-fat diet and exercise program.,name_contains_creatine,at_least_3g
43914,1,1,0,1,5.0,5.0,442692,Premium Creatine Fuel Stack,On Market,on_market,DIRECTIONS ~ Take 6 capsules daily; preferably after exercise with a meal. For best results; use as part of a low-fat diet and exercise program.,name_contains_creatine,at_least_3g
43918,1,1,0,1,5.0,5.0,442754,Premium Creatine Fuel Stack,On Market,on_market,DIRECTIONS ~ Take 6 capsules daily; preferably after exercise with a meal. For best results; use as part of a low-fat diet and exercise program.,name_contains_creatine,at_least_3g
43923,1,1,0,1,1.0,1.0,442823,Clean Post Workout Strawberry Lemonade Flavor,Off Market,off_market,Suggested Use: Mix 2 rounded scoops with 16-20 ounces of water in a glass or shaker bottle and mix well. Drink within 30-45 minutes after workout for best results.,name_without_creatine,below_3g
43926,1,0,1,0,,,442878,Clean Pre Workout Raspberry Lemonade Flavor,Off Market,off_market,Suggested Use: Mix 2 level scoops with 16-20 ounces of water in a glass or shaker bottle and mix well. Drink 15-30 minutes before workout for best results. Begin use with 1/2 the serving size or less and assess your tolerance. Once tolerance is assessed; take a maximum dose of 1 serving daily.,name_without_creatine,unusable
43962,1,1,0,1,5.0,5.0,443554,Creatine Chews Orange Flavor,On Market,on_market,DOSAGE: Chew 4 tablets daily. For best results; take one serving within 30 minutes following your workout.,name_contains_creatine,at_least_3g
44016,1,0,1,0,,,444525,MethylMass 2.0 Blue Razz,On Market,on_market,SUGGESTED USE: As a dietary supplement; take scoop (1) once daily with 6-8 oz. of water or sports drink. Use only for a period of 30 days.,name_without_creatine,unusable
44617,1,0,1,0,,,449459,Chocolate Shake,On Market,on_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals.,name_without_creatine,unusable
44621,1,0,1,0,,,449544,Banana-Split Shake,On Market,on_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals.,name_without_creatine,unusable
44622,1,0,1,0,,,449613,Cookies & Cream,On Market,on_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals.,name_without_creatine,unusable
44649,1,1,0,1,5.0,5.0,449772,Creatine Mircronized,Off Market,off_market,SUGGESTED USE: As a dietary supplement; add 1 1/4 teaspoon daily to cold water or your favorite beverage. While using a creatine supplement; be sure to consume ample amounts of water (ideally 120 oz. a day) to avoid dehydration.,name_contains_creatine,at_least_3g
44741,1,0,1,0,,,450655,MaxxOut Fruit Punch,Off Market,off_market,SUGGESTED USE: Mix 1 scoop with 8-10 ounces of cold water and consume 30-45 minutes before beginning activity. Due to extreme potency; it's highly recommended to assess tolerance by using a half scoop serving before consuming full dose; especially if you are sensitive to stimulants.,name_without_creatine,unusable
44976,1,1,0,1,1.0,1.0,453486,100% Pure Muscle Mass Chocolate Chip,On Market,on_market,SUGGESTED USE: Take one (1) to two (2) servings (2-4 scoops) a day; depending on your goals; or as directed by a qualified healthcare practitioner. For example; one (1) serving at breakfast; another one (1) serving after exercise; and/or also between meals when required; or as directed by a qualified healthcare practitioner. Mix with 16-20 ounces of ice cold water in a blender or shaker cup. DIRECTIONS:BLEND Add 2 scoops to blender. Blend for 20 seconds; add ice and blend for extra 20 seconds. SHAKE Add 2 scoops to your shaker. Close and shake for 30 seconds. STIR Add 2 scoops to large glass. Stir for 20-30 seconds or until the powder is completely dissolved.,name_without_creatine,below_3g
44977,1,1,0,1,1.0,1.0,453500,100% Pure Muscle Mass Vanilla Cookie,On Market,on_market,DIRECTIONS:BLEND Add 2 scoops to blender. Blend for 20 seconds; add ice and blend for extra 20 seconds. SHAKE Add 2 scoops to your shaker. Close and shake for 30 seconds. STIR Add 2 scoops to large glass. Stir for 20-30 seconds or until the powder is completely dissolved. SUGGESTED USE: Take one (1) to two (2) servings (2-4 scoops) a day; depending on your goals; or as directed by a qualified healthcare practitioner. For example; one (1) serving at breakfast; another one (1) serving after exercise; and/or also between meals when required; or as directed by a qualified healthcare practitioner. Mix with 16-20 ounces of ice cold water in a blender or shaker cup.,name_without_creatine,below_3g
45151,2,2,0,1,2.5,2.5,456250,Quick Mass Loaded Chocolate,Off Market,off_market,Recommended UsageCombine with 4 oz. of cold water per scoop and mix thoroughly in blender. (Therefore; 4 scoops will be mixed with 16 oz. of water and 2 scoops will be mixed with 8 oz. of water). For optimum mass gain results; its is recommended to consume QUICKMASS(R) twice daily for an 8 week period.Rapid Mass Gain Phase(TM)4 level scoops of QUICKMASS(R) 2-times per day; take the first between your first and second meal; and your second serving immediately following training. Rapid Mass Gain Phase(TM) is ideal for those looking to put quality mass on fast.Mass Maintain Phase(TM)Two level scoops of QUICKMASS(R) 2-times per day; take the first serving between your first and second meal and your second serving immediately following training. The Mass Maintaine Phase(TM) is ideal for those who have already completed the Rapid Mass Gain Phase(TM) and have reached their target weight; but now want to maintain their gains.Anabolic Rebound Phase(TM) Extreme-Advanced Users ONLYFollowing a prolonged contest preparation phase (limited calories with intense cardio/resistance training); use a 3-scoop serving between meals 1 and 2; 3 scoops immediately following training and 3 scoops before bed. If you are training twice daily; your first 2 servings should be consumed following training. Recommended Dose (Adults): There are a total of 3 unique ways you can use QUICKMASS(R); please see the 'Recommended Usage' on the opposite panel for details. For optimum mass gain results; it is recommended to consume QUICKMASS(R) twice daily for an 8 week period.Due to the large serving size of QUICKMASS(R); it is recommended to used a blender for preparation.,name_without_creatine,below_3g
45300,1,1,0,1,2.5,2.5,458092,Whey Protein Plus Triple Chocolate,Off Market,off_market,For Best Results; Stack With: PRE USE 30 TO 45 MINUTES BEFORE WORKOUT Pre-workout powder engineered to enhance muscle performance; increase energy; and get you pumped while you train. POST USE IMMEDIATELY AFTER WORKOUT Post-workout creatine supplement designed to enhance muscle size; strength and performance. Directions: Mix 1 to 2 servings (1 to 2 scoops) in 6 to 12 oz. of cold water or skim milk according to taste in a glass or shaker cup. Use between major meals and before and after exercise. For maximum results take 5 servings (5 scoops) per day. Drink 8 glasses of water daily for general good health. Read the entire label before use and follow directions provided.,name_without_creatine,below_3g
45305,1,1,0,1,2.5,2.5,458168,Whey Protein Plus Elite Series Vanilla Cream,Off Market,off_market,For Best Results; Stack With: PRE USE 30 TO 45 MINUTES BEFORE WORKOUT Pre-workout powder engineered to enhance muscle performance; increase energy; and get you pumped while you train. POST USE IMMEDIATELY AFTER WORKOUT Post-workout creatine supplement designed to enhance muscle size; strength and performance. Directions: Mix 1 to 2 servings (1 to 2 scoops) in 6 to 12 oz. of cold water or skim milk according to taste in a glass or shaker cup. Use between major meals and before and after exercise. For maximum results take 5 servings (5 scoops) per day. Drink 8 glasses of water daily for general good health. Read the entire label before use and follow directions provided.,name_without_creatine,below_3g
45401,1,1,0,1,1.0,1.0,458963,100% Pure Muscle Mass Chocolate Chip,On Market,on_market,DIRECTIONS:BLENDERAdd 2 scoops to blender. Blend for 20 seconds; add ice and blend for extra 20 seconds. SHAKERAdd 2 scoops to your shaker. Close and shake for 30 seconds. STIR Add 2 scoops to large glass. Stir for 20-30 seconds or until the powder is completely dissolved. SUGGESTED USE: Take one (1) to two (2) servings (2-4 scoops) a day; depending on your goals; or as directed by a qualified healthcare practitioner. For example; one (1) serving at breakfast; another one (1) serving after exercise; and/or also between meals when required; or as directed by a qualified healthcare practitioner. Mix with 16-20 ounces of ice cold water in a blender or shaker cup.,name_without_creatine,below_3g
45404,1,1,0,1,1.0,1.0,458980,100% Pure Muscle Mass Vanilla Cookie,On Market,on_market,DIRECTIONS:BLENDERAdd 2 scoops to blender. Blend for 20 seconds; add ice and blend for extra 20 seconds. SHAKERAdd 2 scoops to your shaker. Close and shake for 30 seconds. STIR Add 2 scoops to large glass. Stir for 20-30 seconds or until the powder is completely dissolved. SUGGESTED USE: Take one (1) to two (2) servings (2-4 scoops) a day; depending on your goals; or as directed by a qualified healthcare practitioner. For example; one (1) serving at breakfast; another one (1) serving after exercise; and/or also between meals when required; or as directed by a qualified healthcare practitioner. Mix with 16-20 ounces of ice cold water in a blender or shaker cup.,name_without_creatine,below_3g
45485,1,0,1,0,,,460076,Vanilla Shake,On Market,on_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program. With Gain Fast’s exclusive “Get Big Quick” formula; you can get over 3100 calories from 157g of protein; 330g of carbs and 82g of fat.,name_without_creatine,unusable
45492,1,0,1,0,,,460181,Strawberry Shake,On Market,on_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program. With Gain Fast’s exclusive “Get Big Quick” formula; you can get over 3100 calories from 157g of protein; 330g of carbs and 82g of fat.,name_without_creatine,unusable
45493,1,0,1,0,,,460250,Pina Colada Shake,On Market,on_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program. With Gain Fast’s exclusive “Get Big Quick” formula; you can get over 3100 calories from 157g of protein; 330g of carbs and 82g of fat.,name_without_creatine,unusable
45691,1,1,0,1,1.5,1.5,461441,Lunacy Black Label Fruit Punch,Off Market,off_market,,name_without_creatine,below_3g
46098,1,0,1,0,,,466118,Encharge,On Market,on_market,Recommended Use: Dr. Darren Burke (PhD) recommends 3 capsules in the morning and 3 capsules in the afternoon. On training days; take one of your servings 30-60 minutes before exercise. For best results use ENCHARGE every day and combine with resistance exercise 3-5 days per week.,name_without_creatine,unusable
46278,1,1,0,1,5.0,5.0,468563,Creatine Monohydrate,Off Market,off_market,DIRECTIONS: Mix 1 scoop (5000 mg) with 8-12 ounces of water; juice; or protein shake and consumer before or immediately after a workout. Take 1 scoop in the morning on your non-training days. Be sure to drink at least 8 glasses of water daily when supplementing with creatine monohydrate.,name_contains_creatine,at_least_3g
46370,1,0,1,0,,,469460,Chocolate Shake,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
46372,1,0,1,0,,,469535,Banana-Split Shake,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
46374,1,0,1,0,,,469619,Cookies & Cream,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast(TM) with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast(TM) daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
46378,1,0,1,0,,,469707,Vanilla Shake,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast™ with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast™ daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
46380,1,0,1,0,,,469787,Strawberry Shake,Off Market,off_market,DOSAGE: Mix 5 scoops of Gain Fast™ with 16 oz. of your beverage of choice. Mix thoroughly (preferably in a blender with crushed ice for a rich; thick; delicious; frosty milk shake). For best results; take one to three servings of Gain Fast™ daily in addition to regular meals. Use in conjunction with a proper training and nutrition program.,name_without_creatine,unusable
